apt_code,name,type,road_addr,local1,local2,local3,local4,gene_type,apt_gene,apt_const,apt_area,apt_parking,x,y,car_road,train_n,bus_n,admin,medical,culture,eschool_n,kinder_n,d_center_n,edu_n,bank,mart,convin,cluster
A12187905,마포중동현대,아파트,서울특별시 마포구 성암로 91,서울,마포구,중동,392번지,분양,477,현대건설,38917.0,548.0,126.9068961,37.5711515,1.0,0.0,3.0,4.0,16.0,3.0,4.0,5.0,30.0,48.0,4.0,4.0,2.0,6
A15606003,본동삼성래미안아파트,아파트,서울특별시 동작구 매봉로 123,서울,동작구,본동,,분양,477,삼성물산,41035.0,581.0,126.9495123,37.5099892,3.0,1.0,6.0,4.0,8.0,3.0,4.0,11.0,23.0,19.0,4.0,0.0,1.0,6
A13811202,동아효성아파트(거여2단지),아파트,서울특별시 송파구 양산로8길 24,서울,송파구,거여동,관리사무소,분양,478,"동아,효성",58549.0,915.0,127.1462382,37.4903349,0.0,1.0,1.0,5.0,16.0,4.0,3.0,7.0,29.0,16.0,3.0,1.0,0.0,6
A13550802,삼성 상아2차아파트,아파트,,서울,강남구,삼성동,19-4번지,분양,478,동성종합건설(주),47133.0,500.0,127.0500484,37.5175999,3.0,1.0,4.0,3.0,18.0,3.0,2.0,2.0,14.0,56.0,19.0,6.0,3.0,3
A13922908,중계삼성,아파트,서울특별시 노원구 중계로14나길 25,서울,노원구,중계동,삼성아파트,분양,478,삼성중공업,38998.0,563.0,127.0827049,37.6491475,1.0,0.0,3.0,3.0,3.0,1.0,2.0,4.0,11.0,64.0,4.0,0.0,0.0,2
A13113003,신내동성4차,아파트,서울특별시 중랑구 봉화산로 216,서울,중랑구,신내동,서울시 중랑구 신내동 591,분양,478,(주)동성건설,37033.0,459.0,127.0964595,37.6067266,4.0,0.0,10.0,4.0,14.0,3.0,4.0,6.0,48.0,69.0,2.0,2.0,4.0,6
A13402103,천호우성,아파트,서울특별시 강동구 구천면로 366,서울,강동구,천호동,19-1,분양,479,우성건설,33844.0,220.0,127.1388427,37.549769,0.0,1.0,8.0,7.0,17.0,5.0,3.0,5.0,23.0,38.0,7.0,1.0,4.0,1
A15721005,마곡벽산,아파트,서울특별시 강서구 양천로47길 118,서울,강서구,마곡동,429,분양,479,벽산건설,38582.0,541.0,126.8378355,37.5757344,1.0,0.0,6.0,1.0,0.0,2.0,1.0,1.0,3.0,0.0,0.0,0.0,0.0,2
A13385705,한신무학,아파트,서울특별시 성동구 왕십리로31나길 22,서울,성동구,하왕십리동,990,분양,480,한신공영,41769.0,374.0,127.0283658,37.5623584,4.0,1.0,1.0,10.0,13.0,4.0,5.0,8.0,28.0,25.0,8.0,2.0,6.0,1
A13985106,월계청백1단지,아파트,서울특별시 노원구 초안산로 89,서울,노원구,월계동,774,임대,1147,SH공사,42559.0,521.0,127.051571,37.6355952,2.0,0.0,4.0,4.0,2.0,5.0,2.0,5.0,8.0,6.0,0.0,0.0,0.0,2
A13805001,방이대림가락,아파트,서울특별시 송파구 양재대로 1109,서울,송파구,방이동,217,분양,480,대림건설,56601.0,600.0,127.1241052,37.507175,1.0,1.0,3.0,5.0,17.0,3.0,3.0,8.0,10.0,136.0,8.0,0.0,4.0,6
